date,project,volume
2023-12-02,whitebit,1583649684.3554618
2023-12-03,whitebit,1549035979.129487
2023-12-04,whitebit,2263617369.323522
2023-12-05,whitebit,2930026424.9489584
2023-12-06,whitebit,3598239310.957233
2023-12-07,whitebit,2303721732.571187
2023-12-08,whitebit,2008910590.8179293
2023-12-09,whitebit,1575438888.5391872
2023-12-10,whitebit,2167974060.911736
2023-12-11,whitebit,2773384323.237814
2023-12-12,whitebit,2899602774.4077764
2023-12-13,whitebit,1844345000.5006528
2023-12-14,whitebit,1954216484.103859
2023-12-15,whitebit,2057010689.7594297
2023-12-16,whitebit,1260923298.200011
2023-12-17,whitebit,823186751.3515539
2023-12-18,whitebit,1219386264.6286612
2023-12-19,whitebit,1739827751.497923
2023-12-20,whitebit,1419710847.0271642
2023-12-21,whitebit,2544792483.61574
2023-12-22,whitebit,1456445329.7123942
2023-12-23,whitebit,1343059418.649892
2023-12-24,whitebit,1105831997.6554184
2023-12-25,whitebit,1212784161.049056
2023-12-26,whitebit,1598737772.719605
2023-12-27,whitebit,1324939244.836192
2023-12-28,whitebit,1480683087.4262822
2023-12-29,whitebit,1367039693.5176144
2023-12-30,whitebit,1428604620.6380022
2023-12-31,whitebit,706655748.2189676
2024-01-01,whitebit,719029655.1891085
2024-01-02,whitebit,1098655615.0556712
2024-01-03,whitebit,4546890633.453943
2024-01-04,whitebit,4642465501.959417
2024-01-05,whitebit,1542348602.9878347
2023-01-07,xt,458640183.766322
2023-01-08,xt,332381998.40178627
2023-01-09,xt,515480392.1021334
2023-01-10,xt,655349908.0604181
2023-01-11,xt,679750239.2129384
2023-01-12,xt,649798536.9513408
2023-01-13,xt,760260599.1091322
2023-01-14,xt,889067321.1842091
2023-01-15,xt,881843237.9085139
2023-01-16,xt,717842138.8906283
2023-01-17,xt,708972443.8638998
2023-01-18,xt,672062399.5845972
2023-01-19,xt,812136929.5238386
2023-01-20,xt,639469812.6345214
2023-01-21,xt,792592420.3189951
2023-01-22,xt,788523359.7779124
2023-01-23,xt,764428697.0694886
2023-01-24,xt,771038493.768099
2023-01-25,xt,770132024.0983814
2023-01-26,xt,869907232.619095
2023-01-27,xt,675087436.968035
2023-01-28,xt,627589227.9472455
2023-01-29,xt,554394232.6706035
2023-01-30,xt,671580665.7776921
2023-01-31,xt,769827862.01433
2023-02-01,xt,647399954.1795652
2023-02-02,xt,798569453.0091192
2023-02-03,xt,793327763.3954073
2023-02-04,xt,764625393.7031273
2023-02-05,xt,573000882.3036392
2023-02-06,xt,727870011.1162893
2023-02-07,xt,673385480.8797337
2023-02-08,xt,857420703.429984
2023-02-09,xt,846700805.6041453
2023-02-10,xt,890975216.3458688
2023-02-11,xt,739017573.3548797
2023-02-12,xt,584021735.695345
2023-02-13,xt,674466977.6911776
2023-02-14,xt,788343171.4341377
2023-02-15,xt,834521100.9331708
2023-02-16,xt,929801297.2349
2023-02-17,xt,1092484972.7088876
2023-02-18,xt,1007570695.0453752
2023-02-19,xt,679568308.0650146
2023-02-20,xt,904969656.3377988
2023-02-21,xt,868186828.2523434
2023-02-22,xt,958145692.8904444
2023-02-23,xt,807427810.6436641
2023-02-24,xt,747777388.420896
2023-02-25,xt,714578994.9856586
2023-02-26,xt,529304527.6639204
2023-02-27,xt,529573851.7377688
2023-02-28,xt,627250699.3663799
2023-03-01,xt,680526374.4343673
2023-03-02,xt,705022426.5847186
2023-03-03,xt,809209031.6449184
2023-03-04,xt,576353171.5616541
2023-03-05,xt,498485906.2853731
2023-03-06,xt,608991356.0019261
2023-03-07,xt,557649210.6270652
2023-03-08,xt,686221818.3516672
2023-03-09,xt,635430465.0026383
2023-03-10,xt,913481440.8628691
2023-03-11,xt,885163975.7167139
2023-03-12,xt,838741154.0339719
2023-03-13,xt,1078138938.279996
2023-03-14,xt,1081290237.361435
2023-03-15,xt,1476892789.2194245
2023-03-16,xt,13273456603.26543
2023-03-17,xt,6606594590.0435295
2023-03-18,xt,1283349002.48762
2023-03-19,xt,1071040089.8845668
2023-03-20,xt,1094068259.683433
2023-03-21,xt,1109555590.8240364
2023-03-22,xt,1337677022.4616482
2023-03-23,xt,1139235308.354127
2023-03-24,xt,808858430.9938177
2023-03-25,xt,507299941.1696136
2023-03-26,xt,360593841.6783099
2023-03-27,xt,387875200.5692781
2023-03-28,xt,593624474.0349573
2023-03-29,xt,553217760.5745164
2023-03-30,xt,678064179.8383832
2023-03-31,xt,546925180.813018
2023-04-01,xt,573888998.5088344
2023-04-02,xt,384168501.6710098
2023-04-03,xt,502681305.7041096
2023-04-04,xt,671414988.7216038
2023-04-05,xt,530442981.0122736
2023-04-06,xt,743065165.8265177
2023-04-07,xt,791364924.654453
2023-04-08,xt,583956208.8495657
2023-04-09,xt,581317580.4355038
2023-04-10,xt,655412340.2769628
2023-04-11,xt,865448628.8165433
2023-04-12,xt,814464229.0204227
2023-04-13,xt,837644364.0909545
2023-04-14,xt,1140091506.6024475
2023-04-15,xt,1099416471.2091131
2023-04-16,xt,644308745.4228482
2023-04-17,xt,670216986.9632312
2023-04-18,xt,606884168.5348104
2023-04-19,xt,635939092.2651446
2023-04-20,xt,775898262.1133823
2023-04-21,xt,640617811.9874979
2023-04-22,xt,615906589.928422
2023-04-23,xt,411317138.9605648
2023-04-24,xt,521681281.7565687
2023-04-25,xt,602408009.1613785
2023-04-26,xt,718515910.8155231
2023-04-27,xt,949896855.428252
2023-04-28,xt,645833628.4100125
2023-04-29,xt,492738533.4536856
2023-04-30,xt,330248096.7254186
2023-05-01,xt,633645906.7238272
2023-05-02,xt,681440731.3554045
2023-05-03,xt,664793926.9219812
2023-05-04,xt,790501802.3103951
2023-05-05,xt,656622347.4990207
2023-05-06,xt,833556017.167236
2023-05-07,xt,676454204.0615329
2023-05-08,xt,632499728.9559205
2023-05-09,xt,769256417.930161
2023-05-10,xt,689155167.5491612
2023-05-11,xt,793768312.0236012
2023-05-12,xt,773181817.5225636
2023-05-13,xt,666812622.1865479
2023-05-14,xt,394327290.5888224
2023-05-15,xt,493504604.4072608
2023-05-16,xt,488145444.3812257
2023-05-17,xt,499396504.6599068
2023-05-18,xt,574554560.026323
2023-05-19,xt,478718326.1271059
2023-05-20,xt,305828919.60900944
2023-05-21,xt,228183594.31339428
2023-05-22,xt,217703549.27231616
2023-05-23,xt,247975449.5655279
2023-05-24,xt,233012497.93927583
2023-05-25,xt,339046976.8632593
2023-05-26,xt,302374240.5227616
2023-05-27,xt,295586356.42508364
2023-05-28,xt,251121478.11536372
2023-05-29,xt,442689877.55759525
2023-05-30,xt,388770758.0549536
2023-05-31,xt,559690231.9223471
2023-06-01,xt,499505113.8811387
2023-06-02,xt,476238954.3074824
2023-06-03,xt,274308629.8797094
2023-06-04,xt,249385217.80336645
2023-06-05,xt,373171779.4897667
2023-06-06,xt,559675186.643243
2023-06-07,xt,696736781.6595669
2023-06-08,xt,519164665.9905789
2023-06-09,xt,360632932.44462496
2023-06-10,xt,580549886.2486409
2023-06-11,xt,521961336.5711362
2023-06-12,xt,423057556.2752292
2023-06-13,xt,426214380.7559612
2023-06-14,xt,426389297.4604681
2023-06-15,xt,501408652.2248003
2023-06-16,xt,455477152.1259777
2023-06-17,xt,559198448.329302
2023-06-18,xt,499884406.6317527
2023-06-19,xt,621462744.2724364
2023-06-20,xt,334996080.99926484
2023-06-21,xt,575292837.0620071
2023-06-22,xt,735014642.9702867
2023-06-23,xt,453162366.2354888
2023-06-24,xt,575347089.3813163
2023-06-25,xt,373546514.8136563
2023-06-26,xt,380209353.7752596
2023-06-27,xt,556699868.4929835
2023-06-28,xt,833879560.9272503
2023-06-29,xt,469020959.6530865
2023-06-30,xt,540546578.1246097
2023-07-01,xt,932545303.4976126
2023-07-02,xt,308657238.18875885
2023-07-03,xt,431736659.0481662
2023-07-04,xt,577880568.5142803
2023-07-05,xt,354311101.13872737
2023-07-06,xt,499118143.7787621
2023-07-07,xt,742080349.2034001
2023-07-08,xt,336519941.0831848
2023-07-09,xt,226389810.86964887
2023-07-10,xt,283367984.7868249
2023-07-11,xt,480516883.0746686
2023-07-12,xt,391111552.0511968
2023-07-13,xt,550048084.7527208
2023-07-14,xt,1030244325.6944993
2023-07-15,xt,0.0
2023-07-16,xt,884031493.0790644
2023-07-17,xt,583562041.0636715
2023-07-18,xt,1041004248.2816174
2023-07-19,xt,763024907.6491233
2023-07-20,xt,593917231.7942572
2023-07-21,xt,1176241808.9226282
2023-07-22,xt,549034357.7914016
2023-07-23,xt,442574601.10324216
2023-07-24,xt,515905953.1531763
2023-07-25,xt,848679111.381956
2023-07-26,xt,567952784.3356498
2023-07-27,xt,743983790.2214411
2023-07-28,xt,595484595.4329519
2023-07-29,xt,446625356.1253893
2023-07-30,xt,327447605.2165921
2023-07-31,xt,793498261.95761
2023-08-01,xt,865404340.2865117
2023-08-02,xt,1204418167.479595
2023-08-03,xt,924469148.782531
2023-08-04,xt,672092475.7842753
2023-08-05,xt,651262027.9666969
2023-08-06,xt,367092560.50204784
2023-08-07,xt,622153019.5777057
2023-08-08,xt,1175070063.0222132
2023-08-09,xt,1275410138.11278
2023-08-10,xt,858986492.4958107
2023-08-11,xt,601474556.800384
2023-08-12,xt,423563850.2461536
2023-08-13,xt,281403484.89416724
2023-08-14,xt,555180674.5427026
2023-08-15,xt,507328817.4092136
2023-08-16,xt,746323485.855994
2023-08-17,xt,798795003.6144397
2023-08-18,xt,2137279766.919352
2023-08-19,xt,777611486.3731433
2023-08-20,xt,453146951.4093806
2023-08-21,xt,411366695.4233497
2023-08-22,xt,510301973.7807993
2023-08-23,xt,774482471.7177405
2023-08-24,xt,709135432.5839176
2023-08-25,xt,540552142.2654376
2023-08-26,xt,453956315.73850167
2023-08-27,xt,194866422.9471461
2023-08-28,xt,290887409.1604518
2023-08-29,xt,430871047.317782
2023-08-30,xt,1228420278.7658105
2023-08-31,xt,508756416.84628487
2023-09-01,xt,901041879.4877652
2023-09-02,xt,674995104.815816
2023-09-03,xt,269554778.09944206
2023-09-04,xt,360326727.5829415
2023-09-05,xt,458631259.6352391
2023-09-06,xt,408572015.8033965
2023-09-07,xt,524957714.6609044
2023-09-08,xt,574156332.332553
2023-09-09,xt,414250469.32751566
2023-09-10,xt,259190984.0243337
2023-09-11,xt,440771863.9607446
2023-09-12,xt,900307343.2381169
2023-09-13,xt,663242297.3285818
2023-09-14,xt,600060073.3098483
2023-09-15,xt,538403505.9709957
2023-09-16,xt,482095277.6126283
2023-09-17,xt,247748263.8715952
2023-09-18,xt,347800630.5953642
2023-09-19,xt,635185561.6187035
2023-09-20,xt,589720400.3855021
2023-09-21,xt,537832108.9577405
2023-09-22,xt,550978779.6554415
2023-09-23,xt,292158648.70381045
2023-09-24,xt,178512255.8431296
2023-09-25,xt,400680037.26840615
2023-09-26,xt,356847000.4594356
2023-09-27,xt,320471111.3679964
2023-09-28,xt,649755467.5824958
2023-09-29,xt,707473310.1415794
2023-09-30,xt,469094986.8028871
2023-10-01,xt,308524646.54348654
2023-10-02,xt,650884951.9745848
2023-10-03,xt,861998842.6705141
2023-10-04,xt,560274528.2492168
2023-10-05,xt,467817619.6257154
2023-10-06,xt,524478629.8378066
2023-10-07,xt,567106744.2186722
2023-10-08,xt,302893870.56610864
2023-10-09,xt,331992228.4310718
2023-10-10,xt,653062934.8712435
2023-10-11,xt,551190080.5888488
2023-10-12,xt,517407370.89620113
2023-10-13,xt,424997679.42714775
2023-10-14,xt,410080559.3848779
2023-10-15,xt,191962451.14455205
2023-10-16,xt,488203867.9327157
2023-10-17,xt,1048168839.5448312
2023-10-18,xt,625782984.5879034
2023-10-19,xt,556425047.7361407
2023-10-20,xt,747729465.2458497
2023-10-21,xt,837245656.2639352
2023-10-22,xt,668950214.6180401
2023-10-23,xt,876953061.6399995
2023-10-24,xt,2315497528.9451675
2023-10-25,xt,1688391408.0864143
2023-10-26,xt,980140980.3373152
2023-10-27,xt,996806723.2566296
2023-10-28,xt,724395205.2460197
2023-10-29,xt,376103210.0448171
2023-10-30,xt,540483528.832147
2023-10-31,xt,774765562.264169
2023-11-01,xt,598239342.8048102
2023-11-02,xt,897527086.4170809
2023-11-03,xt,540113636.1669259
2023-11-04,xt,605295177.0426731
2023-11-05,xt,440431827.9202673
2023-11-06,xt,750335461.4125502
2023-11-07,xt,524496745.1811996
2023-11-08,xt,790721638.3315569
2023-11-09,xt,973689879.8159324
2023-11-10,xt,1787219434.551901
2023-11-11,xt,995367969.5417604
2023-11-12,xt,714375157.2474909
2023-11-13,xt,702238662.7421058
2023-11-14,xt,970857540.42389
2023-11-15,xt,1101079767.7376835
2023-11-16,xt,1180835381.5742033
2023-11-17,xt,1034983887.3359836
2023-11-18,xt,569593721.7845306
2023-11-19,xt,327073664.0960531
2023-11-20,xt,363522134.6130044
2023-11-21,xt,452866947.0195869
2023-11-22,xt,602134316.5731509
2023-11-23,xt,505905885.6757964
2023-11-24,xt,219164393.2644699
2023-11-25,xt,308589696.2390053
2023-11-26,xt,155623551.42913902
2023-11-27,xt,269531319.16894776
2023-11-28,xt,169313152.3320248
2023-11-29,xt,328454456.6668216
2023-11-30,xt,258587412.6341336
2023-12-01,xt,228303415.1849107
2023-12-02,xt,253876347.5712764
2023-12-03,xt,267596671.6014417
2023-12-04,xt,351843512.5877337
2023-12-05,xt,482272551.2757392
2023-12-06,xt,442087082.5016128
2023-12-07,xt,311608930.7959053
2023-12-08,xt,508545822.43013686
2023-12-09,xt,387692269.1165888
2023-12-10,xt,303787118.6163475
2023-12-11,xt,441197935.8355071
2023-12-12,xt,474788814.2022806
2023-12-13,xt,410535442.8010214
2023-12-14,xt,384931054.3529946
2023-12-15,xt,408459534.2848892
2023-12-16,xt,325047415.12540615
2023-12-17,xt,236785095.63004
2023-12-18,xt,290666170.8719368
2023-12-19,xt,387730976.0387783
2023-12-20,xt,336405797.3443962
2023-12-21,xt,422989259.1038874
2023-12-22,xt,424459029.1987388
2023-12-23,xt,393674610.5461452
2023-12-24,xt,268850022.3919904
2023-12-25,xt,321903503.0673139
2023-12-26,xt,402689961.7115232
2023-12-27,xt,434083792.6788865
2023-12-28,xt,527691053.4172569
2023-12-29,xt,424390395.5444327
2023-12-30,xt,370506542.7877611
2023-12-31,xt,238165568.6266032
2024-01-01,xt,273374504.39325804
2024-01-02,xt,459086098.9007227
2024-01-03,xt,948607119.849311
2024-01-04,xt,975428579.4500136
2024-01-05,xt,522869272.6653952
2023-01-07 00:00:00,biconomy,93202370.17392318
2023-01-08 00:00:00,biconomy,91344387.01674204
2023-01-09 00:00:00,biconomy,90141095.46971984
2023-01-10 00:00:00,biconomy,91494234.14920773
2023-01-11 00:00:00,biconomy,91610641.4509896
2023-01-12 00:00:00,biconomy,90795811.70498416
2023-01-13 00:00:00,biconomy,91638008.45707594
2023-01-14 00:00:00,biconomy,86994805.51846468
2023-01-15 00:00:00,biconomy,110279793.96907131
2023-01-16 00:00:00,biconomy,53718548.634534456
2023-01-17 00:00:00,biconomy,79396004.7337202
2023-01-18 00:00:00,biconomy,82334788.32924344
2023-01-19 00:00:00,biconomy,70840314.76128905
2023-01-20 00:00:00,biconomy,71860019.7357971
2023-01-21 00:00:00,biconomy,73884107.86868352
2023-01-22 00:00:00,biconomy,71088544.52301638
2023-01-23 00:00:00,biconomy,90450159.22303776
2023-01-24 00:00:00,biconomy,102485123.0141997
2023-01-25 00:00:00,biconomy,114790645.70209594
2023-01-26 00:00:00,biconomy,92525835.34944956
2023-01-27 00:00:00,biconomy,81959574.04657522
2023-01-28 00:00:00,biconomy,81441610.69191132
2023-01-29 00:00:00,biconomy,77890952.32645752
2023-01-30 00:00:00,biconomy,68480408.44510192
2023-01-31 00:00:00,biconomy,79435605.80299604
2023-02-01 00:00:00,biconomy,76222644.33462504
2023-02-02 00:00:00,biconomy,77979242.22764982
2023-02-03 00:00:00,biconomy,96618704.10413028
2023-02-04 00:00:00,biconomy,92632341.41887616
2023-02-05 00:00:00,biconomy,93972784.51218162
2023-02-06 00:00:00,biconomy,94224810.1998906
2023-02-07 00:00:00,biconomy,57141998.03050769
2023-02-08 00:00:00,biconomy,79651849.53565814
2023-02-09 00:00:00,biconomy,58117495.771482944
2023-02-10 00:00:00,biconomy,51385450.11256729
2023-02-11 00:00:00,biconomy,73388975.8676567
2023-02-12 00:00:00,biconomy,88779082.07960142
2023-02-13 00:00:00,biconomy,121505685.30186357
2023-02-14 00:00:00,biconomy,133650636.38173796
2023-02-15 00:00:00,biconomy,158225805.45171008
2023-02-16 00:00:00,biconomy,187112668.15307388
2023-02-17 00:00:00,biconomy,193734806.3234908
2023-02-18 00:00:00,biconomy,194759890.20727488
2023-02-19 00:00:00,biconomy,124441224.9255398
2023-02-20 00:00:00,biconomy,159734129.81516904
2023-02-21 00:00:00,biconomy,160143723.3092326
2023-02-22 00:00:00,biconomy,177700770.74418348
2023-02-23 00:00:00,biconomy,163963575.87381417
2023-02-24 00:00:00,biconomy,218360500.41445023
2023-02-25 00:00:00,biconomy,245204231.5946908
2023-02-26 00:00:00,biconomy,188879437.7702304
2023-02-27 00:00:00,biconomy,226852534.77059257
2023-02-28 00:00:00,biconomy,280852459.26398987
2023-03-01 00:00:00,biconomy,348600970.54350924
2023-03-02 00:00:00,biconomy,378146097.42154247
2023-03-03 00:00:00,biconomy,408874984.3043625
2023-03-04 00:00:00,biconomy,312301015.67920804
2023-03-05 00:00:00,biconomy,268091880.0615483
2023-03-06 00:00:00,biconomy,267893172.55745795
2023-03-07 00:00:00,biconomy,294583742.1028417
2023-03-08 00:00:00,biconomy,372623089.1409426
2023-03-09 00:00:00,biconomy,343697075.64510494
2023-03-10 00:00:00,biconomy,469782716.96326
2023-03-11 00:00:00,biconomy,433661324.4379917
2023-03-12 00:00:00,biconomy,308517869.9464454
2023-03-13 00:00:00,biconomy,419172916.46108776
2023-03-14 00:00:00,biconomy,491991401.9918814
2023-03-15 00:00:00,biconomy,491675861.08627504
2023-03-16 00:00:00,biconomy,788232324.9039372
2023-03-17 00:00:00,biconomy,682065551.4666836
2023-03-18 00:00:00,biconomy,729403967.390071
2023-03-19 00:00:00,biconomy,491062001.7590814
2023-03-20 00:00:00,biconomy,725298994.5661045
2023-03-21 00:00:00,biconomy,686972474.7330348
2023-03-22 00:00:00,biconomy,610029350.8501962
2023-03-23 00:00:00,biconomy,617093634.696188
2023-03-24 00:00:00,biconomy,629982041.0422031
2023-03-25 00:00:00,biconomy,569209947.6075455
2023-03-26 00:00:00,biconomy,594718633.9026972
2023-03-27 00:00:00,biconomy,607295265.9564245
2023-03-28 00:00:00,biconomy,514815420.61580354
2023-03-29 00:00:00,biconomy,488909900.80207765
2023-03-30 00:00:00,biconomy,502152988.87739694
2023-03-31 00:00:00,biconomy,491167453.6323418
2023-04-01 00:00:00,biconomy,500948152.4728768
2023-04-02 00:00:00,biconomy,479194419.37903327
2023-04-03 00:00:00,biconomy,586643122.691556
2023-04-04 00:00:00,biconomy,640419279.925887
2023-04-05 00:00:00,biconomy,596717701.2540863
2023-04-06 00:00:00,biconomy,577028570.8493907
2023-04-07 00:00:00,biconomy,517941957.3298081
2023-04-08 00:00:00,biconomy,468877807.15603673
2023-04-09 00:00:00,biconomy,455236102.22395146
2023-04-10 00:00:00,biconomy,512859400.7072537
2023-04-11 00:00:00,biconomy,726803068.900293
2023-04-12 00:00:00,biconomy,614755562.4176508
2023-04-13 00:00:00,biconomy,612639941.8712859
2023-04-14 00:00:00,biconomy,690489867.5585428
2023-04-15 00:00:00,biconomy,616919222.9573604
2023-04-16 00:00:00,biconomy,488997927.30045146
2023-04-17 00:00:00,biconomy,560537055.0098209
2023-04-18 00:00:00,biconomy,593790098.848312
2023-04-19 00:00:00,biconomy,655003585.3047558
2023-04-20 00:00:00,biconomy,690384355.3707997
2023-04-21 00:00:00,biconomy,668263677.1240429
2023-04-22 00:00:00,biconomy,593451769.9443542
2023-04-23 00:00:00,biconomy,519670322.790953
2023-04-24 00:00:00,biconomy,528021775.0093623
2023-04-25 00:00:00,biconomy,558116628.5185374
2023-04-26 00:00:00,biconomy,563012261.8086528
2023-04-27 00:00:00,biconomy,661917159.0549271
2023-04-28 00:00:00,biconomy,423770769.0933802
2023-04-29 00:00:00,biconomy,324599235.3657344
2023-04-30 00:00:00,biconomy,230820359.15539145
2023-05-01 00:00:00,biconomy,310679425.3369048
2023-05-02 00:00:00,biconomy,268097569.6553697
2023-05-03 00:00:00,biconomy,277936664.3147354
2023-05-04 00:00:00,biconomy,275847569.8649377
2023-05-05 00:00:00,biconomy,212107459.224564
2023-05-06 00:00:00,biconomy,221683906.83911392
2023-05-07 00:00:00,biconomy,236101816.295803
2023-05-08 00:00:00,biconomy,688385832.8096557
2023-05-09 00:00:00,biconomy,388979379.3800186
2023-05-10 00:00:00,biconomy,380011148.0933352
2023-05-11 00:00:00,biconomy,471791873.45892304
2023-05-12 00:00:00,biconomy,443723420.8138501
